,Data,QuantidadePerdida,SetorProduto,CategoriaProduto,NomeProdutoCompleto,PrecoVenda,Fornecedor,PrecoCusto,TipoPerda,Produto,AcaoReducaoPerda,CustoReducaoPerda,Loja,Ano,NomeMes,NomeDia,ValorTotalPerdaVenda,ValorTotalPerdaCusto
126,2024-04-19,30,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,abril,sexta-feira,209.70000000000002,120.0
127,2024-09-10,75,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,terça-feira,524.25,300.0
128,2024-03-07,30,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Morumbi,2024,março,quinta-feira,209.70000000000002,120.0
129,2024-06-24,45,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Morumbi,2024,junho,segunda-feira,314.55,180.0
130,2024-12-11,60,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,quarta-feira,419.40000000000003,240.0
131,2024-08-25,60,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,agosto,domingo,419.40000000000003,240.0
132,2024-04-07,30,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,domingo,209.70000000000002,120.0
133,2024-07-28,15,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,julho,domingo,104.85000000000001,60.0
134,2024-03-13,45,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Morumbi,2024,março,quarta-feira,314.55,180.0
135,2024-11-04,45,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,segunda-feira,314.55,180.0
136,2024-05-20,60,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,maio,segunda-feira,419.40000000000003,240.0
137,2024-12-15,45,Hortifruti,Verduras,Acelga Kg,6.99,Terra Boa,4.0,Deterioração rápida,Acelga,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,domingo,314.55,180.0
138,2024-01-20,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,janeiro,sábado,104.85000000000001,63.0
139,2024-06-29,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,junho,sábado,314.55,189.0
140,2024-04-09,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,abril,terça-feira,104.85000000000001,63.0
141,2024-10-08,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,terça-feira,104.85000000000001,63.0
142,2024-12-20,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,sexta-feira,104.85000000000001,63.0
143,2024-09-04,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,setembro,quarta-feira,209.70000000000002,126.0
144,2024-01-29,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,janeiro,segunda-feira,419.40000000000003,252.0
145,2024-08-27,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,terça-feira,419.40000000000003,252.0
146,2024-10-26,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,sábado,314.55,189.0
147,2024-08-19,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,agosto,segunda-feira,524.25,315.0
148,2024-08-26,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,segunda-feira,314.55,189.0
149,2024-09-20,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,sexta-feira,524.25,315.0
150,2024-02-12,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,segunda-feira,314.55,189.0
151,2024-05-18,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,maio,sábado,104.85000000000001,63.0
152,2024-09-19,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,quinta-feira,419.40000000000003,252.0
153,2024-02-22,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,quinta-feira,419.40000000000003,252.0
154,2024-07-07,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,julho,domingo,104.85000000000001,63.0
155,2024-12-07,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,sábado,209.70000000000002,126.0
156,2024-11-28,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,novembro,quinta-feira,314.55,189.0
157,2024-03-05,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,março,terça-feira,419.40000000000003,252.0
158,2024-11-06,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,novembro,quarta-feira,419.40000000000003,252.0
159,2024-04-08,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,abril,segunda-feira,209.70000000000002,126.0
160,2024-06-20,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,junho,quinta-feira,314.55,189.0
161,2024-04-02,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,terça-feira,524.25,315.0
162,2024-05-23,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,maio,quinta-feira,419.40000000000003,252.0
163,2024-07-29,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,julho,segunda-feira,419.40000000000003,252.0
164,2024-05-02,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,maio,quinta-feira,104.85000000000001,63.0
165,2024-04-08,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,abril,segunda-feira,104.85000000000001,63.0
166,2024-11-02,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,novembro,sábado,419.40000000000003,252.0
167,2024-12-14,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,sábado,104.85000000000001,63.0
168,2024-03-13,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,quarta-feira,419.40000000000003,252.0
169,2024-12-30,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,segunda-feira,419.40000000000003,252.0
170,2024-12-05,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,quinta-feira,209.70000000000002,126.0
171,2024-06-11,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,junho,terça-feira,209.70000000000002,126.0
172,2024-10-19,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,outubro,sábado,104.85000000000001,63.0
173,2024-11-01,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,sexta-feira,209.70000000000002,126.0
174,2024-12-21,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,sábado,524.25,315.0
175,2024-10-15,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,terça-feira,419.40000000000003,252.0
176,2024-05-02,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,maio,quinta-feira,209.70000000000002,126.0
177,2024-04-11,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,quinta-feira,314.55,189.0
178,2024-01-09,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,janeiro,terça-feira,524.25,315.0
179,2024-12-16,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,segunda-feira,524.25,315.0
180,2024-01-23,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,janeiro,terça-feira,209.70000000000002,126.0
181,2024-05-04,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,maio,sábado,419.40000000000003,252.0
182,2024-12-17,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,terça-feira,104.85000000000001,63.0
183,2024-01-15,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,janeiro,segunda-feira,314.55,189.0
184,2024-03-21,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,março,quinta-feira,314.55,189.0
185,2024-02-02,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,sexta-feira,104.85000000000001,63.0
186,2024-04-13,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,abril,sábado,419.40000000000003,252.0
187,2024-02-27,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,terça-feira,104.85000000000001,63.0
188,2024-03-25,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,março,segunda-feira,314.55,189.0
189,2024-12-12,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,dezembro,quinta-feira,314.55,189.0
190,2024-09-26,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,quinta-feira,314.55,189.0
191,2024-10-21,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,segunda-feira,104.85000000000001,63.0
192,2024-10-27,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,outubro,domingo,209.70000000000002,126.0
193,2024-12-23,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,segunda-feira,419.40000000000003,252.0
194,2024-12-29,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,domingo,524.25,315.0
195,2024-08-19,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,agosto,segunda-feira,314.55,189.0
196,2024-02-21,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,fevereiro,quarta-feira,104.85000000000001,63.0
197,2024-06-16,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,junho,domingo,524.25,315.0
198,2024-09-18,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,quarta-feira,209.70000000000002,126.0
199,2024-05-15,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,maio,quarta-feira,314.55,189.0
200,2024-11-15,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,novembro,sexta-feira,419.40000000000003,252.0
201,2024-10-24,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,quinta-feira,314.55,189.0
202,2024-05-23,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,maio,quinta-feira,104.85000000000001,63.0
203,2024-10-27,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,outubro,domingo,104.85000000000001,63.0
204,2024-11-13,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,novembro,quarta-feira,104.85000000000001,63.0
205,2024-05-18,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,maio,sábado,104.85000000000001,63.0
206,2024-03-20,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,março,quarta-feira,419.40000000000003,252.0
207,2024-05-23,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,maio,quinta-feira,104.85000000000001,63.0
208,2024-08-13,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,agosto,terça-feira,524.25,315.0
209,2024-01-31,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,janeiro,quarta-feira,104.85000000000001,63.0
210,2024-05-31,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,maio,sexta-feira,209.70000000000002,126.0
211,2024-03-02,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,sábado,209.70000000000002,126.0
212,2024-06-12,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,junho,quarta-feira,104.85000000000001,63.0
213,2024-05-25,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,maio,sábado,104.85000000000001,63.0
214,2024-08-13,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,agosto,terça-feira,209.70000000000002,126.0
215,2024-06-03,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,junho,segunda-feira,104.85000000000001,63.0
216,2024-08-25,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,agosto,domingo,314.55,189.0
217,2024-08-20,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,agosto,terça-feira,209.70000000000002,126.0
218,2024-12-30,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,dezembro,segunda-feira,209.70000000000002,126.0
219,2024-03-17,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,domingo,314.55,189.0
220,2024-05-04,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,maio,sábado,419.40000000000003,252.0
221,2024-08-23,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,agosto,sexta-feira,314.55,189.0
222,2024-09-08,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,setembro,domingo,314.55,189.0
223,2024-07-18,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,julho,quinta-feira,419.40000000000003,252.0
224,2024-01-17,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,janeiro,quarta-feira,104.85000000000001,63.0
225,2024-12-08,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Morumbi,2024,dezembro,domingo,314.55,189.0
226,2024-02-10,45,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,fevereiro,sábado,314.55,189.0
227,2024-10-13,30,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,outubro,domingo,209.70000000000002,126.0
228,2024-09-14,60,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,sábado,419.40000000000003,252.0
229,2024-03-19,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,março,terça-feira,524.25,315.0
230,2024-09-29,15,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Itaim Bibi,2024,setembro,domingo,104.85000000000001,63.0
231,2024-01-21,75,Hortifruti,Verduras,Alface Crespa Unidade,6.99,Terra Boa,4.2,Deterioração rápida,Alface Crespa,Sistema de Hidroresfriamento,500,Shop. Market Place,2024,janeiro,domingo,524.25,315.0
